timestamp,timestamp_local,marg_es_tech,co2_srmer_enduse,PlantType,NOx_Rate_lbs_kWh,SO2_Rate_lbs_kWh
2022-01-01 00:00:00,2022-01-01 00:00:00,coal,1053.6,Coal Steam,0.000684612694,0.008540592
2022-01-01 01:00:00,2022-01-01 01:00:00,gas-cc,379.1,Combined Cycle,0.00015028094307692304,0.0
2022-01-01 02:00:00,2022-01-01 02:00:00,gas-cc,378.9,Combined Cycle,0.00015028094307692304,0.0
2022-01-01 03:00:00,2022-01-01 03:00:00,gas-cc,385.8,Combined Cycle,0.00015028094307692304,0.0
2022-01-01 04:00:00,2022-01-01 04:00:00,gas-cc,447.3,Combined Cycle,0.00015028094307692304,0.0
2022-01-01 05:00:00,2022-01-01 05:00:00,gas-cc,380.5,Combined Cycle,0.00015028094307692304,0.0
2022-01-01 06:00:00,2022-01-01 06:00:00,coal,1127.4,Coal Steam,0.000684612694,0.008540592
2022-01-01 07:00:00,2022-01-01 07:00:00,gas-cc,519.4,Combined Cycle,0.00015028094307692304,0.0
2022-01-01 08:00:00,2022-01-01 08:00:00,gas-cc,437.9,Combined Cycle,0.00015028094307692304,0.0
2022-01-01 09:00:00,2022-01-01 09:00:00,gas-cc,381.5,Combined Cycle,0.00015028094307692304,0.0
2022-01-01 10:00:00,2022-01-01 10:00:00,gas-cc,442.0,Combined Cycle,0.00015028094307692304,0.0
2022-01-01 11:00:00,2022-01-01 11:00:00,gas-cc,444.2,Combined Cycle,0.00015028094307692304,0.0
2022-01-01 12:00:00,2022-01-01 12:00:00,gas-cc,381.7,Combined Cycle,0.00015028094307692304,0.0
2022-01-01 13:00:00,2022-01-01 13:00:00,gas-cc,381.6,Combined Cycle,0.00015028094307692304,0.0
2022-01-01 14:00:00,2022-01-01 14:00:00,gas-cc,438.1,Combined Cycle,0.00015028094307692304,0.0
2022-01-01 15:00:00,2022-01-01 15:00:00,coal,1098.0,Coal Steam,0.000684612694,0.008540592
2022-01-01 16:00:00,2022-01-01 16:00:00,gas-cc,420.1,Combined Cycle,0.00015028094307692304,0.0
2022-01-01 17:00:00,2022-01-01 17:00:00,coal,1183.1,Coal Steam,0.000684612694,0.008540592
2022-01-01 18:00:00,2022-01-01 18:00:00,coal,1072.7,Coal Steam,0.000684612694,0.008540592
2022-01-01 19:00:00,2022-01-01 19:00:00,coal,1168.3,Coal Steam,0.000684612694,0.008540592
2022-01-01 20:00:00,2022-01-01 20:00:00,gas-cc,617.9,Combined Cycle,0.00015028094307692304,0.0
2022-01-01 21:00:00,2022-01-01 21:00:00,coal,1023.2,Coal Steam,0.000684612694,0.008540592
2022-01-01 22:00:00,2022-01-01 22:00:00,gas-cc,428.6,Combined Cycle,0.00015028094307692304,0.0
2022-01-01 23:00:00,2022-01-01 23:00:00,gas-cc,416.9,Combined Cycle,0.00015028094307692304,0.0
2022-01-02 00:00:00,2022-01-02 00:00:00,gas-cc,392.0,Combined Cycle,0.00015028094307692304,0.0
2022-01-02 01:00:00,2022-01-02 01:00:00,gas-cc,378.5,Combined Cycle,0.00015028094307692304,0.0
2022-01-02 02:00:00,2022-01-02 02:00:00,coal,1156.9,Coal Steam,0.000684612694,0.008540592
