timestamp,timestamp_local,marg_es_tech,co2_srmer_enduse,PlantType,NOx_Rate_lbs_kWh,SO2_Rate_lbs_kWh
2038-01-01 00:00:00,2038-01-01 00:00:00,gas-cc,368.5,Combined Cycle,0.00015028094307692304,0.0
2038-01-01 01:00:00,2038-01-01 01:00:00,gas-cc,404.8,Combined Cycle,0.00015028094307692304,0.0
2038-01-01 02:00:00,2038-01-01 02:00:00,gas-cc,440.1,Combined Cycle,0.00015028094307692304,0.0
2038-01-01 03:00:00,2038-01-01 03:00:00,gas-cc,449.8,Combined Cycle,0.00015028094307692304,0.0
2038-01-01 04:00:00,2038-01-01 04:00:00,gas-cc,406.6,Combined Cycle,0.00015028094307692304,0.0
2038-01-01 05:00:00,2038-01-01 05:00:00,gas-cc,418.4,Combined Cycle,0.00015028094307692304,0.0
2038-01-01 06:00:00,2038-01-01 06:00:00,coal,1352.3,Coal Steam,0.000684612694,0.008540592
2038-01-01 07:00:00,2038-01-01 07:00:00,gas-cc,455.2,Combined Cycle,0.00015028094307692304,0.0
2038-01-01 08:00:00,2038-01-01 08:00:00,gas-cc,400.8,Combined Cycle,0.00015028094307692304,0.0
2038-01-01 09:00:00,2038-01-01 09:00:00,gas-cc,390.1,Combined Cycle,0.00015028094307692304,0.0
2038-01-01 10:00:00,2038-01-01 10:00:00,gas-cc,396.8,Combined Cycle,0.00015028094307692304,0.0
2038-01-01 11:00:00,2038-01-01 11:00:00,gas-cc,398.5,Combined Cycle,0.00015028094307692304,0.0
2038-01-01 12:00:00,2038-01-01 12:00:00,gas-cc,391.2,Combined Cycle,0.00015028094307692304,0.0
2038-01-01 13:00:00,2038-01-01 13:00:00,gas-cc,396.8,Combined Cycle,0.00015028094307692304,0.0
2038-01-01 14:00:00,2038-01-01 14:00:00,gas-cc,390.3,Combined Cycle,0.00015028094307692304,0.0
2038-01-01 15:00:00,2038-01-01 15:00:00,gas-cc,398.5,Combined Cycle,0.00015028094307692304,0.0
2038-01-01 16:00:00,2038-01-01 16:00:00,coal,1234.4,Coal Steam,0.000684612694,0.008540592
2038-01-01 17:00:00,2038-01-01 17:00:00,gas-cc,467.8,Combined Cycle,0.00015028094307692304,0.0
2038-01-01 18:00:00,2038-01-01 18:00:00,gas-cc,456.6,Combined Cycle,0.00015028094307692304,0.0
2038-01-01 19:00:00,2038-01-01 19:00:00,gas-cc,374.0,Combined Cycle,0.00015028094307692304,0.0
2038-01-01 20:00:00,2038-01-01 20:00:00,gas-cc,369.3,Combined Cycle,0.00015028094307692304,0.0
2038-01-01 21:00:00,2038-01-01 21:00:00,gas-cc,352.1,Combined Cycle,0.00015028094307692304,0.0
2038-01-01 22:00:00,2038-01-01 22:00:00,coal,1188.0,Coal Steam,0.000684612694,0.008540592
2038-01-01 23:00:00,2038-01-01 23:00:00,coal,1057.5,Coal Steam,0.000684612694,0.008540592
2038-01-02 00:00:00,2038-01-02 00:00:00,gas-cc,391.1,Combined Cycle,0.00015028094307692304,0.0
2038-01-02 01:00:00,2038-01-02 01:00:00,coal,1052.8,Coal Steam,0.000684612694,0.008540592
2038-01-02 02:00:00,2038-01-02 02:00:00,gas-cc,392.2,Combined Cycle,0.00015028094307692304,0.0
2038-01-02 03:00:00,2038-01-02 03:00:00,gas-cc,377.8,Combined Cycle,0.00015028094307692304,0.0
2038-01-02 04:00:00,2038-01-02 04:00:00,gas-cc,424.4,Combined Cycle,0.00015028094307692304,0.0
2038-01-02 05:00:00,2038-01-02 05:00:00,gas-cc,441.4,Combined Cycle,0.00015028094307692304,0.0
2038-01-02 06:00:00,2038-01-02 06:00:00,coal,1394.4,Coal Steam,0.000684612694,0.008540592
2038-01-02 07:00:00,2038-01-02 07:00:00,gas-cc,496.6,Combined Cycle,0.00015028094307692304,0.0
2038-01-02 08:00:00,2038-01-02 08:00:00,coal,1036.7,Coal Steam,0.000684612694,0.008540592
2038-01-02 09:00:00,2038-01-02 09:00:00,gas-cc,449.3,Combined Cycle,0.00015028094307692304,0.0
2038-01-02 10:00:00,2038-01-02 10:00:00,coal,1138.4,Coal Steam,0.000684612694,0.008540592
2038-01-02 11:00:00,2038-01-02 11:00:00,gas-cc,400.8,Combined Cycle,0.00015028094307692304,0.0
2038-01-02 12:00:00,2038-01-02 12:00:00,gas-cc,366.5,Combined Cycle,0.00015028094307692304,0.0
2038-01-02 13:00:00,2038-01-02 13:00:00,gas-cc,400.9,Combined Cycle,0.00015028094307692304,0.0
2038-01-02 14:00:00,2038-01-02 14:00:00,coal,1156.9,Coal Steam,0.000684612694,0.008540592
2038-01-02 15:00:00,2038-01-02 15:00:00,gas-cc,452.0,Combined Cycle,0.00015028094307692304,0.0
2038-01-02 16:00:00,2038-01-02 16:00:00,gas-cc,407.7,Combined Cycle,0.00015028094307692304,0.0
2038-01-02 17:00:00,2038-01-02 17:00:00,coal,1143.4,Coal Steam,0.000684612694,0.008540592
2038-01-02 18:00:00,2038-01-02 18:00:00,gas-cc,451.3,Combined Cycle,0.00015028094307692304,0.0
2038-01-02 19:00:00,2038-01-02 19:00:00,gas-cc,460.3,Combined Cycle,0.00015028094307692304,0.0
2038-01-02 20:00:00,2038-01-02 20:00:00,gas-ct,469.9,Combustion Turbine,0.007447564522826085,0.0075849995833333315
2038-01-02 21:00:00,2038-01-02 21:00:00,coal,1273.0,Coal Steam,0.000684612694,0.008540592
2038-01-02 22:00:00,2038-01-02 22:00:00,gas-cc,466.7,Combined Cycle,0.00015028094307692304,0.0
2038-01-02 23:00:00,2038-01-02 23:00:00,gas-cc,384.0,Combined Cycle,0.00015028094307692304,0.0
2038-01-03 00:00:00,2038-01-03 00:00:00,gas-ct,400.2,Combustion Turbine,0.007447564522826085,0.0075849995833333315
2038-01-03 01:00:00,2038-01-03 01:00:00,gas-ct,434.7,Combustion Turbine,0.007447564522826085,0.0075849995833333315
2038-01-03 02:00:00,2038-01-03 02:00:00,gas-cc,383.6,Combined Cycle,0.00015028094307692304,0.0
2038-01-03 03:00:00,2038-01-03 03:00:00,gas-cc,384.8,Combined Cycle,0.00015028094307692304,0.0
2038-01-03 04:00:00,2038-01-03 04:00:00,coal,1175.6,Coal Steam,0.000684612694,0.008540592
2038-01-03 05:00:00,2038-01-03 05:00:00,gas-cc,474.4,Combined Cycle,0.00015028094307692304,0.0
2038-01-03 06:00:00,2038-01-03 06:00:00,gas-cc,463.1,Combined Cycle,0.00015028094307692304,0.0
2038-01-03 07:00:00,2038-01-03 07:00:00,gas-ct,541.5,Combustion Turbine,0.007447564522826085,0.0075849995833333315
2038-01-03 08:00:00,2038-01-03 08:00:00,coal,1182.3,Coal Steam,0.000684612694,0.008540592
2038-01-03 09:00:00,2038-01-03 09:00:00,gas-cc,478.5,Combined Cycle,0.00015028094307692304,0.0
2038-01-03 10:00:00,2038-01-03 10:00:00,gas-cc,355.8,Combined Cycle,0.00015028094307692304,0.0
2038-01-03 11:00:00,2038-01-03 11:00:00,gas-cc,494.9,Combined Cycle,0.00015028094307692304,0.0
2038-01-03 12:00:00,2038-01-03 12:00:00,gas-cc,456.6,Combined Cycle,0.00015028094307692304,0.0
