timestamp,timestamp_local,marg_es_tech,co2_srmer_enduse,PlantType,NOx_Rate_lbs_kWh,SO2_Rate_lbs_kWh
2050-01-01 00:00:00,2050-01-01 00:00:00,gas-cc,356.2,Combined Cycle,0.00015028094307692304,0.0
2050-01-01 01:00:00,2050-01-01 01:00:00,gas-cc,392.4,Combined Cycle,0.00015028094307692304,0.0
2050-01-01 02:00:00,2050-01-01 02:00:00,gas-cc,378.9,Combined Cycle,0.00015028094307692304,0.0
2050-01-01 03:00:00,2050-01-01 03:00:00,gas-cc,379.1,Combined Cycle,0.00015028094307692304,0.0
2050-01-01 04:00:00,2050-01-01 04:00:00,gas-cc,474.5,Combined Cycle,0.00015028094307692304,0.0
2050-01-01 05:00:00,2050-01-01 05:00:00,gas-cc,431.6,Combined Cycle,0.00015028094307692304,0.0
2050-01-01 06:00:00,2050-01-01 06:00:00,gas-cc,476.3,Combined Cycle,0.00015028094307692304,0.0
2050-01-01 07:00:00,2050-01-01 07:00:00,gas-cc,401.1,Combined Cycle,0.00015028094307692304,0.0
2050-01-01 08:00:00,2050-01-01 08:00:00,gas-cc,402.2,Combined Cycle,0.00015028094307692304,0.0
2050-01-01 09:00:00,2050-01-01 09:00:00,gas-cc,304.4,Combined Cycle,0.00015028094307692304,0.0
2050-01-01 10:00:00,2050-01-01 10:00:00,gas-cc,303.0,Combined Cycle,0.00015028094307692304,0.0
2050-01-01 11:00:00,2050-01-01 11:00:00,gas-cc,296.6,Combined Cycle,0.00015028094307692304,0.0
2050-01-01 12:00:00,2050-01-01 12:00:00,gas-cc,297.2,Combined Cycle,0.00015028094307692304,0.0
2050-01-01 13:00:00,2050-01-01 13:00:00,coal,942.4,Coal Steam,0.000684612694,0.008540592
2050-01-01 14:00:00,2050-01-01 14:00:00,gas-cc,303.1,Combined Cycle,0.00015028094307692304,0.0
2050-01-01 15:00:00,2050-01-01 15:00:00,coal,1169.2,Coal Steam,0.000684612694,0.008540592
2050-01-01 16:00:00,2050-01-01 16:00:00,gas-cc,397.9,Combined Cycle,0.00015028094307692304,0.0
2050-01-01 17:00:00,2050-01-01 17:00:00,gas-cc,390.6,Combined Cycle,0.00015028094307692304,0.0
2050-01-01 18:00:00,2050-01-01 18:00:00,gas-cc,384.5,Combined Cycle,0.00015028094307692304,0.0
