timestamp,timestamp_local,marg_es_tech,co2_srmer_enduse,PlantType,NOx_Rate_lbs_kWh,SO2_Rate_lbs_kWh
2018-01-01 00:00:00,2018-01-01 00:00:00,gas-cc,435.9,Combined Cycle,0.00015028094307692304,0.0
2018-01-01 01:00:00,2018-01-01 01:00:00,coal,1073.2,Coal Steam,0.000684612694,0.008540592
2018-01-01 02:00:00,2018-01-01 02:00:00,coal,1051.1,Coal Steam,0.000684612694,0.008540592
2018-01-01 03:00:00,2018-01-01 03:00:00,coal,1051.6,Coal Steam,0.000684612694,0.008540592
2018-01-01 04:00:00,2018-01-01 04:00:00,coal,1053.3,Coal Steam,0.000684612694,0.008540592
2018-01-01 05:00:00,2018-01-01 05:00:00,gas-cc,398.5,Combined Cycle,0.00015028094307692304,0.0
2018-01-01 06:00:00,2018-01-01 06:00:00,gas-cc,425.0,Combined Cycle,0.00015028094307692304,0.0
2018-01-01 07:00:00,2018-01-01 07:00:00,gas-cc,441.2,Combined Cycle,0.00015028094307692304,0.0
2018-01-01 08:00:00,2018-01-01 08:00:00,gas-cc,388.3,Combined Cycle,0.00015028094307692304,0.0
2018-01-01 09:00:00,2018-01-01 09:00:00,gas-cc,419.1,Combined Cycle,0.00015028094307692304,0.0
2018-01-01 10:00:00,2018-01-01 10:00:00,coal,1058.5,Coal Steam,0.000684612694,0.008540592
2018-01-01 11:00:00,2018-01-01 11:00:00,coal,1058.7,Coal Steam,0.000684612694,0.008540592
2018-01-01 12:00:00,2018-01-01 12:00:00,coal,1058.0,Coal Steam,0.000684612694,0.008540592
2018-01-01 13:00:00,2018-01-01 13:00:00,coal,1058.5,Coal Steam,0.000684612694,0.008540592
2018-01-01 14:00:00,2018-01-01 14:00:00,coal,1058.8,Coal Steam,0.000684612694,0.008540592
2018-01-01 15:00:00,2018-01-01 15:00:00,coal,1117.6,Coal Steam,0.000684612694,0.008540592
2018-01-01 16:00:00,2018-01-01 16:00:00,coal,1199.4,Coal Steam,0.000684612694,0.008540592
2018-01-01 17:00:00,2018-01-01 17:00:00,gas-cc,472.8,Combined Cycle,0.00015028094307692304,0.0
2018-01-01 18:00:00,2018-01-01 18:00:00,gas-cc,488.7,Combined Cycle,0.00015028094307692304,0.0
2018-01-01 19:00:00,2018-01-01 19:00:00,coal,1162.2,Coal Steam,0.000684612694,0.008540592
2018-01-01 20:00:00,2018-01-01 20:00:00,coal,1008.1,Coal Steam,0.000684612694,0.008540592
2018-01-01 21:00:00,2018-01-01 21:00:00,coal,1083.3,Coal Steam,0.000684612694,0.008540592
