timestamp,timestamp_local,marg_es_tech,co2_srmer_enduse,PlantType,NOx_Rate_lbs_kWh,SO2_Rate_lbs_kWh
2022-01-01 00:00:00,2022-01-01 00:00:00,gas-cc,426.6,Combined Cycle,0.00024949850388888896,0.0058176
2022-01-01 01:00:00,2022-01-01 01:00:00,gas-cc,487.1,Combined Cycle,0.00024949850388888896,0.0058176
2022-01-01 02:00:00,2022-01-01 02:00:00,coal,1036.3,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-01 03:00:00,2022-01-01 03:00:00,coal,1113.2,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-01 04:00:00,2022-01-01 04:00:00,coal,1111.1,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-01 05:00:00,2022-01-01 05:00:00,coal,1110.8,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-01 06:00:00,2022-01-01 06:00:00,coal,1113.0,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-01 07:00:00,2022-01-01 07:00:00,coal,1112.7,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-01 08:00:00,2022-01-01 08:00:00,coal,1112.1,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-01 09:00:00,2022-01-01 09:00:00,coal,1113.8,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-01 10:00:00,2022-01-01 10:00:00,coal,1116.7,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-01 11:00:00,2022-01-01 11:00:00,coal,1118.9,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-01 12:00:00,2022-01-01 12:00:00,coal,1120.3,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-01 13:00:00,2022-01-01 13:00:00,coal,1109.4,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-01 14:00:00,2022-01-01 14:00:00,coal,1109.1,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-01 15:00:00,2022-01-01 15:00:00,coal,1121.2,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-01 16:00:00,2022-01-01 16:00:00,coal,1332.2,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-01 17:00:00,2022-01-01 17:00:00,coal,1178.1,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-01 18:00:00,2022-01-01 18:00:00,coal,1160.0,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-01 19:00:00,2022-01-01 19:00:00,gas-cc,564.6,Combined Cycle,0.00024949850388888896,0.0058176
2022-01-01 20:00:00,2022-01-01 20:00:00,coal,1279.3,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-01 21:00:00,2022-01-01 21:00:00,coal,1053.7,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-01 22:00:00,2022-01-01 22:00:00,coal,1071.3,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-01 23:00:00,2022-01-01 23:00:00,gas-cc,436.9,Combined Cycle,0.00024949850388888896,0.0058176
2022-01-02 00:00:00,2022-01-02 00:00:00,coal,1102.8,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-02 01:00:00,2022-01-02 01:00:00,gas-cc,384.7,Combined Cycle,0.00024949850388888896,0.0058176
2022-01-02 02:00:00,2022-01-02 02:00:00,coal,1176.0,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-02 03:00:00,2022-01-02 03:00:00,gas-cc,384.9,Combined Cycle,0.00024949850388888896,0.0058176
2022-01-02 04:00:00,2022-01-02 04:00:00,coal,1104.1,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-02 05:00:00,2022-01-02 05:00:00,coal,1028.3,Coal Steam,0.0016283161025,0.010231936666666667
2022-01-02 06:00:00,2022-01-02 06:00:00,gas-cc,423.5,Combined Cycle,0.00024949850388888896,0.0058176
2022-01-02 07:00:00,2022-01-02 07:00:00,gas-cc,403.1,Combined Cycle,0.00024949850388888896,0.0058176
2022-01-02 08:00:00,2022-01-02 08:00:00,coal,1183.5,Coal Steam,0.0016283161025,0.010231936666666667
