timestamp,timestamp_local,marg_es_tech,co2_srmer_enduse,PlantType,NOx_Rate_lbs_kWh,SO2_Rate_lbs_kWh
2020-01-01 00:00:00,2020-01-01 00:00:00,coal,1050.4,Coal Steam,0.000684612694,0.008540592
2020-01-01 01:00:00,2020-01-01 01:00:00,gas-cc,392.5,Combined Cycle,0.00015028094307692304,0.0
2020-01-01 02:00:00,2020-01-01 02:00:00,gas-cc,392.3,Combined Cycle,0.00015028094307692304,0.0
2020-01-01 03:00:00,2020-01-01 03:00:00,gas-cc,392.4,Combined Cycle,0.00015028094307692304,0.0
2020-01-01 04:00:00,2020-01-01 04:00:00,gas-cc,447.3,Combined Cycle,0.00015028094307692304,0.0
2020-01-01 05:00:00,2020-01-01 05:00:00,gas-cc,433.3,Combined Cycle,0.00015028094307692304,0.0
2020-01-01 06:00:00,2020-01-01 06:00:00,coal,1095.1,Coal Steam,0.000684612694,0.008540592
2020-01-01 07:00:00,2020-01-01 07:00:00,gas-cc,539.2,Combined Cycle,0.00015028094307692304,0.0
2020-01-01 08:00:00,2020-01-01 08:00:00,gas-cc,447.4,Combined Cycle,0.00015028094307692304,0.0
2020-01-01 09:00:00,2020-01-01 09:00:00,gas-cc,447.4,Combined Cycle,0.00015028094307692304,0.0
2020-01-01 10:00:00,2020-01-01 10:00:00,gas-cc,442.0,Combined Cycle,0.00015028094307692304,0.0
2020-01-01 11:00:00,2020-01-01 11:00:00,gas-cc,381.6,Combined Cycle,0.00015028094307692304,0.0
2020-01-01 12:00:00,2020-01-01 12:00:00,gas-cc,381.4,Combined Cycle,0.00015028094307692304,0.0
2020-01-01 13:00:00,2020-01-01 13:00:00,gas-cc,438.0,Combined Cycle,0.00015028094307692304,0.0
2020-01-01 14:00:00,2020-01-01 14:00:00,gas-cc,438.1,Combined Cycle,0.00015028094307692304,0.0
2020-01-01 15:00:00,2020-01-01 15:00:00,coal,1144.4,Coal Steam,0.000684612694,0.008540592
