timestamp,timestamp_local,marg_es_tech,co2_srmer_enduse,PlantType,NOx_Rate_lbs_kWh,SO2_Rate_lbs_kWh
2042-01-01 00:00:00,2042-01-01 00:00:00,coal,1257.1,Coal Steam,0.000684612694,0.008540592
2042-01-01 01:00:00,2042-01-01 01:00:00,gas-cc,432.8,Combined Cycle,0.00015028094307692304,0.0
2042-01-01 02:00:00,2042-01-01 02:00:00,gas-cc,350.7,Combined Cycle,0.00015028094307692304,0.0
2042-01-01 03:00:00,2042-01-01 03:00:00,coal,1286.8,Coal Steam,0.000684612694,0.008540592
2042-01-01 04:00:00,2042-01-01 04:00:00,gas-cc,407.9,Combined Cycle,0.00015028094307692304,0.0
2042-01-01 05:00:00,2042-01-01 05:00:00,gas-cc,502.7,Combined Cycle,0.00015028094307692304,0.0
2042-01-01 06:00:00,2042-01-01 06:00:00,gas-cc,444.9,Combined Cycle,0.00015028094307692304,0.0
2042-01-01 07:00:00,2042-01-01 07:00:00,gas-cc,445.5,Combined Cycle,0.00015028094307692304,0.0
2042-01-01 08:00:00,2042-01-01 08:00:00,coal,1172.8,Coal Steam,0.000684612694,0.008540592
2042-01-01 09:00:00,2042-01-01 09:00:00,gas-cc,440.6,Combined Cycle,0.00015028094307692304,0.0
2042-01-01 10:00:00,2042-01-01 10:00:00,gas-cc,447.7,Combined Cycle,0.00015028094307692304,0.0
2042-01-01 11:00:00,2042-01-01 11:00:00,coal,1129.8,Coal Steam,0.000684612694,0.008540592
2042-01-01 12:00:00,2042-01-01 12:00:00,gas-cc,440.4,Combined Cycle,0.00015028094307692304,0.0
2042-01-01 13:00:00,2042-01-01 13:00:00,gas-cc,440.6,Combined Cycle,0.00015028094307692304,0.0
2042-01-01 14:00:00,2042-01-01 14:00:00,coal,1101.9,Coal Steam,0.000684612694,0.008540592
2042-01-01 15:00:00,2042-01-01 15:00:00,coal,1146.3,Coal Steam,0.000684612694,0.008540592
2042-01-01 16:00:00,2042-01-01 16:00:00,coal,1141.7,Coal Steam,0.000684612694,0.008540592
2042-01-01 17:00:00,2042-01-01 17:00:00,gas-cc,449.4,Combined Cycle,0.00015028094307692304,0.0
2042-01-01 18:00:00,2042-01-01 18:00:00,gas-cc,432.8,Combined Cycle,0.00015028094307692304,0.0
2042-01-01 19:00:00,2042-01-01 19:00:00,gas-cc,452.6,Combined Cycle,0.00015028094307692304,0.0
2042-01-01 20:00:00,2042-01-01 20:00:00,coal,1222.8,Coal Steam,0.000684612694,0.008540592
2042-01-01 21:00:00,2042-01-01 21:00:00,coal,1242.0,Coal Steam,0.000684612694,0.008540592
2042-01-01 22:00:00,2042-01-01 22:00:00,gas-cc,391.8,Combined Cycle,0.00015028094307692304,0.0
2042-01-01 23:00:00,2042-01-01 23:00:00,gas-cc,397.6,Combined Cycle,0.00015028094307692304,0.0
2042-01-02 00:00:00,2042-01-02 00:00:00,gas-cc,393.7,Combined Cycle,0.00015028094307692304,0.0
