timestamp,timestamp_local,marg_es_tech,co2_srmer_enduse,PlantType,NOx_Rate_lbs_kWh,SO2_Rate_lbs_kWh
2048-01-01 00:00:00,2048-01-01 00:00:00,gas-cc,380.2,Combined Cycle,0.00024949850388888896,0.0058176
2048-01-01 01:00:00,2048-01-01 01:00:00,coal,1110.6,Coal Steam,0.0016283161025,0.010231936666666667
2048-01-01 02:00:00,2048-01-01 02:00:00,coal,1109.8,Coal Steam,0.0016283161025,0.010231936666666667
2048-01-01 03:00:00,2048-01-01 03:00:00,gas-cc,373.4,Combined Cycle,0.00024949850388888896,0.0058176
2048-01-01 04:00:00,2048-01-01 04:00:00,gas-cc,372.7,Combined Cycle,0.00024949850388888896,0.0058176
2048-01-01 05:00:00,2048-01-01 05:00:00,gas-cc,372.6,Combined Cycle,0.00024949850388888896,0.0058176
2048-01-01 06:00:00,2048-01-01 06:00:00,gas-cc,379.3,Combined Cycle,0.00024949850388888896,0.0058176
2048-01-01 07:00:00,2048-01-01 07:00:00,gas-cc,377.5,Combined Cycle,0.00024949850388888896,0.0058176
2048-01-01 08:00:00,2048-01-01 08:00:00,gas-cc,381.5,Combined Cycle,0.00024949850388888896,0.0058176
2048-01-01 09:00:00,2048-01-01 09:00:00,coal,1321.4,Coal Steam,0.0016283161025,0.010231936666666667
2048-01-01 10:00:00,2048-01-01 10:00:00,coal,1111.7,Coal Steam,0.0016283161025,0.010231936666666667
2048-01-01 11:00:00,2048-01-01 11:00:00,coal,1113.9,Coal Steam,0.0016283161025,0.010231936666666667
2048-01-01 12:00:00,2048-01-01 12:00:00,coal,1115.3,Coal Steam,0.0016283161025,0.010231936666666667
2048-01-01 13:00:00,2048-01-01 13:00:00,coal,1116.1,Coal Steam,0.0016283161025,0.010231936666666667
2048-01-01 14:00:00,2048-01-01 14:00:00,coal,1115.8,Coal Steam,0.0016283161025,0.010231936666666667
2048-01-01 15:00:00,2048-01-01 15:00:00,coal,1116.2,Coal Steam,0.0016283161025,0.010231936666666667
2048-01-01 16:00:00,2048-01-01 16:00:00,coal,1156.2,Coal Steam,0.0016283161025,0.010231936666666667
2048-01-01 17:00:00,2048-01-01 17:00:00,gas-cc,384.9,Combined Cycle,0.00024949850388888896,0.0058176
2048-01-01 18:00:00,2048-01-01 18:00:00,gas-cc,420.7,Combined Cycle,0.00024949850388888896,0.0058176
2048-01-01 19:00:00,2048-01-01 19:00:00,gas-cc,385.5,Combined Cycle,0.00024949850388888896,0.0058176
2048-01-01 20:00:00,2048-01-01 20:00:00,gas-cc,385.0,Combined Cycle,0.00024949850388888896,0.0058176
2048-01-01 21:00:00,2048-01-01 21:00:00,gas-cc,384.2,Combined Cycle,0.00024949850388888896,0.0058176
2048-01-01 22:00:00,2048-01-01 22:00:00,gas-cc,383.3,Combined Cycle,0.00024949850388888896,0.0058176
2048-01-01 23:00:00,2048-01-01 23:00:00,gas-cc,382.4,Combined Cycle,0.00024949850388888896,0.0058176
2048-01-02 00:00:00,2048-01-02 00:00:00,gas-cc,381.1,Combined Cycle,0.00024949850388888896,0.0058176
2048-01-02 01:00:00,2048-01-02 01:00:00,gas-cc,380.2,Combined Cycle,0.00024949850388888896,0.0058176
2048-01-02 02:00:00,2048-01-02 02:00:00,gas-cc,380.6,Combined Cycle,0.00024949850388888896,0.0058176
2048-01-02 03:00:00,2048-01-02 03:00:00,gas-cc,380.3,Combined Cycle,0.00024949850388888896,0.0058176
2048-01-02 04:00:00,2048-01-02 04:00:00,coal,1222.7,Coal Steam,0.0016283161025,0.010231936666666667
2048-01-02 05:00:00,2048-01-02 05:00:00,coal,1222.1,Coal Steam,0.0016283161025,0.010231936666666667
2048-01-02 06:00:00,2048-01-02 06:00:00,gas-cc,380.7,Combined Cycle,0.00024949850388888896,0.0058176
2048-01-02 07:00:00,2048-01-02 07:00:00,gas-cc,382.3,Combined Cycle,0.00024949850388888896,0.0058176
