timestamp,timestamp_local,marg_es_tech,co2_srmer_enduse,PlantType,NOx_Rate_lbs_kWh,SO2_Rate_lbs_kWh
2038-01-01 00:00:00,2038-01-01 00:00:00,coal,1187.9,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-01 01:00:00,2038-01-01 01:00:00,coal,1121.6,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-01 02:00:00,2038-01-01 02:00:00,coal,1120.8,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-01 03:00:00,2038-01-01 03:00:00,gas-cc,395.1,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-01 04:00:00,2038-01-01 04:00:00,gas-cc,395.4,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-01 05:00:00,2038-01-01 05:00:00,gas-cc,378.6,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-01 06:00:00,2038-01-01 06:00:00,gas-cc,379.3,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-01 07:00:00,2038-01-01 07:00:00,gas-cc,379.2,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-01 08:00:00,2038-01-01 08:00:00,gas-cc,379.0,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-01 09:00:00,2038-01-01 09:00:00,coal,1225.5,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-01 10:00:00,2038-01-01 10:00:00,gas-cc,393.1,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-01 11:00:00,2038-01-01 11:00:00,gas-cc,381.3,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-01 12:00:00,2038-01-01 12:00:00,gas-cc,381.8,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-01 13:00:00,2038-01-01 13:00:00,gas-cc,382.1,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-01 14:00:00,2038-01-01 14:00:00,gas-cc,382.0,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-01 15:00:00,2038-01-01 15:00:00,gas-cc,382.1,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-01 16:00:00,2038-01-01 16:00:00,gas-cc,382.5,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-01 17:00:00,2038-01-01 17:00:00,coal,1326.9,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-01 18:00:00,2038-01-01 18:00:00,gas-cc,459.8,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-01 19:00:00,2038-01-01 19:00:00,gas-cc,459.3,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-01 20:00:00,2038-01-01 20:00:00,gas-cc,436.9,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-01 21:00:00,2038-01-01 21:00:00,coal,1341.7,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-01 22:00:00,2038-01-01 22:00:00,coal,1185.2,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-01 23:00:00,2038-01-01 23:00:00,coal,1081.6,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-02 00:00:00,2038-01-02 00:00:00,gas-cc,381.1,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-02 01:00:00,2038-01-02 01:00:00,gas-cc,380.2,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-02 02:00:00,2038-01-02 02:00:00,gas-cc,380.6,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-02 03:00:00,2038-01-02 03:00:00,gas-cc,380.3,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-02 04:00:00,2038-01-02 04:00:00,gas-cc,380.3,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-02 05:00:00,2038-01-02 05:00:00,coal,1185.5,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-02 06:00:00,2038-01-02 06:00:00,coal,1281.6,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-02 07:00:00,2038-01-02 07:00:00,gas-cc,469.7,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-02 08:00:00,2038-01-02 08:00:00,coal,1022.3,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-02 09:00:00,2038-01-02 09:00:00,gas-cc,462.4,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-02 10:00:00,2038-01-02 10:00:00,coal,1135.6,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-02 11:00:00,2038-01-02 11:00:00,gas-cc,385.5,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-02 12:00:00,2038-01-02 12:00:00,gas-cc,385.8,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-02 13:00:00,2038-01-02 13:00:00,gas-cc,385.7,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-02 14:00:00,2038-01-02 14:00:00,gas-cc,378.6,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-02 15:00:00,2038-01-02 15:00:00,gas-cc,385.6,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-02 16:00:00,2038-01-02 16:00:00,gas-cc,427.0,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-02 17:00:00,2038-01-02 17:00:00,o-g-s,591.4,O/G Steam,0.00120396433522,0.015373747000000002
2038-01-02 18:00:00,2038-01-02 18:00:00,gas-ct,467.9,Combustion Turbine,0.018735112015618557,0.02781284708333333
2038-01-02 19:00:00,2038-01-02 19:00:00,gas-cc,465.6,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-02 20:00:00,2038-01-02 20:00:00,gas-ct,456.7,Combustion Turbine,0.018735112015618557,0.02781284708333333
2038-01-02 21:00:00,2038-01-02 21:00:00,coal,1248.2,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-02 22:00:00,2038-01-02 22:00:00,gas-ct,531.3,Combustion Turbine,0.018735112015618557,0.02781284708333333
2038-01-02 23:00:00,2038-01-02 23:00:00,gas-cc,375.7,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-03 00:00:00,2038-01-03 00:00:00,o-g-s,584.8,O/G Steam,0.00120396433522,0.015373747000000002
2038-01-03 01:00:00,2038-01-03 01:00:00,gas-ct,406.9,Combustion Turbine,0.018735112015618557,0.02781284708333333
2038-01-03 02:00:00,2038-01-03 02:00:00,o-g-s,583.1,O/G Steam,0.00120396433522,0.015373747000000002
2038-01-03 03:00:00,2038-01-03 03:00:00,gas-cc,357.1,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-03 04:00:00,2038-01-03 04:00:00,coal,1077.6,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-03 05:00:00,2038-01-03 05:00:00,gas-cc,433.9,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-03 06:00:00,2038-01-03 06:00:00,o-g-s,829.2,O/G Steam,0.00120396433522,0.015373747000000002
2038-01-03 07:00:00,2038-01-03 07:00:00,gas-cc,447.7,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-03 08:00:00,2038-01-03 08:00:00,o-g-s,836.6,O/G Steam,0.00120396433522,0.015373747000000002
2038-01-03 09:00:00,2038-01-03 09:00:00,o-g-s,628.4,O/G Steam,0.00120396433522,0.015373747000000002
2038-01-03 10:00:00,2038-01-03 10:00:00,o-g-s,628.8,O/G Steam,0.00120396433522,0.015373747000000002
2038-01-03 11:00:00,2038-01-03 11:00:00,o-g-s,670.2,O/G Steam,0.00120396433522,0.015373747000000002
2038-01-03 12:00:00,2038-01-03 12:00:00,gas-cc,434.7,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-03 13:00:00,2038-01-03 13:00:00,coal,1206.9,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-03 14:00:00,2038-01-03 14:00:00,gas-cc,481.8,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-03 15:00:00,2038-01-03 15:00:00,coal,1201.9,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-03 16:00:00,2038-01-03 16:00:00,coal,977.9,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-03 17:00:00,2038-01-03 17:00:00,o-g-s,760.1,O/G Steam,0.00120396433522,0.015373747000000002
2038-01-03 18:00:00,2038-01-03 18:00:00,o-g-s,808.0,O/G Steam,0.00120396433522,0.015373747000000002
2038-01-03 19:00:00,2038-01-03 19:00:00,gas-ct,657.2,Combustion Turbine,0.018735112015618557,0.02781284708333333
2038-01-03 20:00:00,2038-01-03 20:00:00,gas-ct,659.3,Combustion Turbine,0.018735112015618557,0.02781284708333333
2038-01-03 21:00:00,2038-01-03 21:00:00,gas-cc,447.5,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-03 22:00:00,2038-01-03 22:00:00,coal,1416.0,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-03 23:00:00,2038-01-03 23:00:00,gas-cc,432.1,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-04 00:00:00,2038-01-04 00:00:00,gas-cc,456.4,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-04 01:00:00,2038-01-04 01:00:00,o-g-s,667.3,O/G Steam,0.00120396433522,0.015373747000000002
2038-01-04 02:00:00,2038-01-04 02:00:00,gas-cc,451.7,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-04 03:00:00,2038-01-04 03:00:00,gas-cc,382.5,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-04 04:00:00,2038-01-04 04:00:00,coal,915.0,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-04 05:00:00,2038-01-04 05:00:00,o-g-s,583.8,O/G Steam,0.00120396433522,0.015373747000000002
2038-01-04 06:00:00,2038-01-04 06:00:00,coal,1409.9,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-04 07:00:00,2038-01-04 07:00:00,coal,1419.2,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-04 08:00:00,2038-01-04 08:00:00,coal,1421.5,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-04 09:00:00,2038-01-04 09:00:00,coal,1155.2,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-04 10:00:00,2038-01-04 10:00:00,coal,1137.1,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-04 11:00:00,2038-01-04 11:00:00,coal,1241.0,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-04 12:00:00,2038-01-04 12:00:00,coal,1158.8,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-04 13:00:00,2038-01-04 13:00:00,coal,1135.6,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-04 14:00:00,2038-01-04 14:00:00,coal,1134.7,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-04 15:00:00,2038-01-04 15:00:00,coal,1133.6,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-04 16:00:00,2038-01-04 16:00:00,gas-cc,402.0,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-04 17:00:00,2038-01-04 17:00:00,coal,1424.8,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-04 18:00:00,2038-01-04 18:00:00,coal,1429.2,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-04 19:00:00,2038-01-04 19:00:00,coal,1427.7,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-04 20:00:00,2038-01-04 20:00:00,coal,1425.2,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-04 21:00:00,2038-01-04 21:00:00,coal,1419.8,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-04 22:00:00,2038-01-04 22:00:00,gas-cc,375.1,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-04 23:00:00,2038-01-04 23:00:00,gas-cc,411.5,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-05 00:00:00,2038-01-05 00:00:00,coal,833.1,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-05 01:00:00,2038-01-05 01:00:00,gas-cc,419.7,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-05 02:00:00,2038-01-05 02:00:00,gas-cc,419.1,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-05 03:00:00,2038-01-05 03:00:00,gas-cc,418.7,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-05 04:00:00,2038-01-05 04:00:00,coal,1219.5,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-05 05:00:00,2038-01-05 05:00:00,gas-cc,384.5,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-05 06:00:00,2038-01-05 06:00:00,coal,1408.1,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-05 07:00:00,2038-01-05 07:00:00,gas-ct,601.4,Combustion Turbine,0.018735112015618557,0.02781284708333333
2038-01-05 08:00:00,2038-01-05 08:00:00,gas-cc,439.2,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-05 09:00:00,2038-01-05 09:00:00,gas-cc,460.9,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-05 10:00:00,2038-01-05 10:00:00,gas-cc,388.5,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-05 11:00:00,2038-01-05 11:00:00,coal,1118.2,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-05 12:00:00,2038-01-05 12:00:00,coal,1255.5,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-05 13:00:00,2038-01-05 13:00:00,coal,1254.7,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-05 14:00:00,2038-01-05 14:00:00,gas-cc,390.0,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-05 15:00:00,2038-01-05 15:00:00,gas-cc,387.1,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-05 16:00:00,2038-01-05 16:00:00,coal,1402.7,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-05 17:00:00,2038-01-05 17:00:00,coal,1284.8,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-05 18:00:00,2038-01-05 18:00:00,coal,920.3,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-05 19:00:00,2038-01-05 19:00:00,coal,919.4,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-05 20:00:00,2038-01-05 20:00:00,gas-cc,423.7,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-05 21:00:00,2038-01-05 21:00:00,gas-cc,419.6,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-05 22:00:00,2038-01-05 22:00:00,coal,1047.5,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-05 23:00:00,2038-01-05 23:00:00,gas-cc,424.8,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-06 00:00:00,2038-01-06 00:00:00,gas-cc,447.9,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-06 01:00:00,2038-01-06 01:00:00,coal,1134.5,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-06 02:00:00,2038-01-06 02:00:00,coal,1133.1,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-06 03:00:00,2038-01-06 03:00:00,gas-cc,391.5,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-06 04:00:00,2038-01-06 04:00:00,gas-cc,391.5,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-06 05:00:00,2038-01-06 05:00:00,coal,1134.4,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-06 06:00:00,2038-01-06 06:00:00,gas-cc,446.3,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-06 07:00:00,2038-01-06 07:00:00,gas-cc,389.0,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-06 08:00:00,2038-01-06 08:00:00,coal,1035.8,Coal Steam,0.0016283161025,0.010231936666666667
2038-01-06 09:00:00,2038-01-06 09:00:00,gas-cc,387.4,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-06 10:00:00,2038-01-06 10:00:00,gas-cc,387.8,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-06 11:00:00,2038-01-06 11:00:00,gas-cc,387.4,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-06 12:00:00,2038-01-06 12:00:00,gas-cc,387.1,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-06 13:00:00,2038-01-06 13:00:00,gas-cc,386.9,Combined Cycle,0.00024949850388888896,0.0058176
2038-01-06 14:00:00,2038-01-06 14:00:00,gas-cc,389.1,Combined Cycle,0.00024949850388888896,0.0058176
