timestamp,timestamp_local,marg_es_tech,co2_srmer_enduse,PlantType,NOx_Rate_lbs_kWh,SO2_Rate_lbs_kWh
2040-01-01 00:00:00,2040-01-01 00:00:00,gas-cc,396.9,Combined Cycle,0.00015028094307692304,0.0
2040-01-01 01:00:00,2040-01-01 01:00:00,gas-cc,412.5,Combined Cycle,0.00015028094307692304,0.0
2040-01-01 02:00:00,2040-01-01 02:00:00,gas-cc,412.2,Combined Cycle,0.00015028094307692304,0.0
2040-01-01 03:00:00,2040-01-01 03:00:00,gas-cc,407.2,Combined Cycle,0.00015028094307692304,0.0
2040-01-01 04:00:00,2040-01-01 04:00:00,gas-cc,452.8,Combined Cycle,0.00015028094307692304,0.0
2040-01-01 05:00:00,2040-01-01 05:00:00,gas-cc,424.2,Combined Cycle,0.00015028094307692304,0.0
2040-01-01 06:00:00,2040-01-01 06:00:00,gas-cc,428.2,Combined Cycle,0.00015028094307692304,0.0
2040-01-01 07:00:00,2040-01-01 07:00:00,coal,1180.3,Coal Steam,0.000684612694,0.008540592
2040-01-01 08:00:00,2040-01-01 08:00:00,coal,1272.6,Coal Steam,0.000684612694,0.008540592
2040-01-01 09:00:00,2040-01-01 09:00:00,gas-cc,390.1,Combined Cycle,0.00015028094307692304,0.0
2040-01-01 10:00:00,2040-01-01 10:00:00,gas-cc,390.1,Combined Cycle,0.00015028094307692304,0.0
2040-01-01 11:00:00,2040-01-01 11:00:00,gas-cc,390.2,Combined Cycle,0.00015028094307692304,0.0
2040-01-01 12:00:00,2040-01-01 12:00:00,gas-cc,395.3,Combined Cycle,0.00015028094307692304,0.0
2040-01-01 13:00:00,2040-01-01 13:00:00,gas-cc,301.1,Combined Cycle,0.00015028094307692304,0.0
2040-01-01 14:00:00,2040-01-01 14:00:00,gas-cc,377.0,Combined Cycle,0.00015028094307692304,0.0
2040-01-01 15:00:00,2040-01-01 15:00:00,gas-cc,397.2,Combined Cycle,0.00015028094307692304,0.0
2040-01-01 16:00:00,2040-01-01 16:00:00,coal,1297.9,Coal Steam,0.000684612694,0.008540592
2040-01-01 17:00:00,2040-01-01 17:00:00,gas-cc,467.0,Combined Cycle,0.00015028094307692304,0.0
2040-01-01 18:00:00,2040-01-01 18:00:00,gas-cc,384.5,Combined Cycle,0.00015028094307692304,0.0
2040-01-01 19:00:00,2040-01-01 19:00:00,gas-cc,384.2,Combined Cycle,0.00015028094307692304,0.0
2040-01-01 20:00:00,2040-01-01 20:00:00,gas-cc,373.1,Combined Cycle,0.00015028094307692304,0.0
2040-01-01 21:00:00,2040-01-01 21:00:00,gas-cc,368.2,Combined Cycle,0.00015028094307692304,0.0
2040-01-01 22:00:00,2040-01-01 22:00:00,gas-cc,338.5,Combined Cycle,0.00015028094307692304,0.0
2040-01-01 23:00:00,2040-01-01 23:00:00,gas-cc,398.6,Combined Cycle,0.00015028094307692304,0.0
2040-01-02 00:00:00,2040-01-02 00:00:00,gas-cc,391.1,Combined Cycle,0.00015028094307692304,0.0
2040-01-02 01:00:00,2040-01-02 01:00:00,gas-cc,391.0,Combined Cycle,0.00015028094307692304,0.0
2040-01-02 02:00:00,2040-01-02 02:00:00,gas-cc,391.4,Combined Cycle,0.00015028094307692304,0.0
2040-01-02 03:00:00,2040-01-02 03:00:00,gas-cc,398.9,Combined Cycle,0.00015028094307692304,0.0
2040-01-02 04:00:00,2040-01-02 04:00:00,gas-cc,351.5,Combined Cycle,0.00015028094307692304,0.0
2040-01-02 05:00:00,2040-01-02 05:00:00,gas-cc,450.4,Combined Cycle,0.00015028094307692304,0.0
2040-01-02 06:00:00,2040-01-02 06:00:00,gas-cc,373.7,Combined Cycle,0.00015028094307692304,0.0
2040-01-02 07:00:00,2040-01-02 07:00:00,gas-cc,443.4,Combined Cycle,0.00015028094307692304,0.0
2040-01-02 08:00:00,2040-01-02 08:00:00,coal,1211.8,Coal Steam,0.000684612694,0.008540592
2040-01-02 09:00:00,2040-01-02 09:00:00,gas-cc,378.2,Combined Cycle,0.00015028094307692304,0.0
2040-01-02 10:00:00,2040-01-02 10:00:00,coal,1155.5,Coal Steam,0.000684612694,0.008540592
2040-01-02 11:00:00,2040-01-02 11:00:00,gas-cc,380.1,Combined Cycle,0.00015028094307692304,0.0
2040-01-02 12:00:00,2040-01-02 12:00:00,gas-cc,402.0,Combined Cycle,0.00015028094307692304,0.0
2040-01-02 13:00:00,2040-01-02 13:00:00,gas-cc,395.5,Combined Cycle,0.00015028094307692304,0.0
2040-01-02 14:00:00,2040-01-02 14:00:00,gas-cc,395.7,Combined Cycle,0.00015028094307692304,0.0
2040-01-02 15:00:00,2040-01-02 15:00:00,coal,1192.8,Coal Steam,0.000684612694,0.008540592
2040-01-02 16:00:00,2040-01-02 16:00:00,coal,1253.1,Coal Steam,0.000684612694,0.008540592
